CustomerID,Recency,Frequency,Monetary,RecencyRS,FrequencyRS,MonetaryRS,cluster,R,F,M,RFMGroup,RFMScore,Segment,RFM_Loyalty_Level
14965.0,96,81,596.09,0.3687374749498998,0.49382716049382713,-0.053525734520332574,C,2,3,2,232,7,At risk,Silver
14966.0,14,36,183.01999999999998,-0.28857715430861725,-0.06172839506172839,-0.35857368096505854,C,4,2,1,421,7,Potential loyalists,Silver
14967.0,49,6,463.8,-0.008016032064128256,-0.43209876543209874,-0.15122053887594494,C,3,1,2,312,6,Promising,Silver
14968.0,30,37,147.59000000000003,-0.16032064128256512,-0.04938271604938271,-0.3847383715563303,C,3,2,1,321,6,Potential loyalists,Silver
14970.0,68,34,1592.06,0.14428857715430862,-0.08641975308641975,0.6819878666139877,C,2,2,3,223,7,Hibernating,Silver
14971.0,35,155,1097.98,-0.12024048096192384,1.4074074074074074,0.31711486838267056,C,3,4,3,343,10,Loyal customers,Gold
14972.0,128,18,114.77,0.625250501002004,-0.2839506172839506,-0.4089756039922756,C,2,2,1,221,5,Hibernating,Bronze
14973.0,107,32,1314.4499999999998,0.45691382765531063,-0.1111111111111111,0.4769757369204239,C,2,2,3,223,7,Hibernating,Silver
14974.0,37,17,89.94,-0.10420841683366733,-0.2962962962962963,-0.42731230360789163,C,3,1,1,311,5,Promising,Bronze
14975.0,57,11,279.94,0.056112224448897796,-0.37037037037037035,-0.2869992578178369,C,2,1,1,211,4,Hibernating,Bronze
14976.0,57,72,790.86,0.056112224448897796,0.38271604938271603,0.09030990720876725,C,2,3,3,233,8,At risk,Gold
14978.0,72,214,1921.3700000000003,0.17635270541082165,2.1358024691358026,0.9251799145567403,C,2,4,4,244,10,Can't loose them,Gold
14981.0,246,8,102.12,1.5711422845691383,-0.4074074074074074,-0.4183174988830345,C,1,1,1,111,3,Hibernating,Bronze
14984.0,19,39,202.37,-0.24849699398797595,-0.024691358024691357,-0.3442839049859135,C,3,2,1,321,6,Potential loyalists,Silver
14985.0,198,83,292.01,1.186372745490982,0.5185185185185185,-0.278085686961595,C,1,3,1,131,5,At risk,Bronze
14987.0,15,4,326.4,-0.280561122244489,-0.4567901234567901,-0.25268902567359514,C,4,1,2,412,7,New customers,Silver
14988.0,211,40,334.53999999999996,1.2905811623246493,-0.012345679012345678,-0.2466777193960633,C,1,2,2,122,5,Hibernating,Bronze
14995.0,38,60,231.98000000000002,-0.09619238476953908,0.2345679012345679,-0.3224172245341055,C,3,3,1,331,7,Loyal customers,Silver
14997.0,46,26,546.2,-0.03206412825651302,-0.18518518518518517,-0.09036898638594221,C,3,2,2,322,7,Potential loyalists,Silver
14998.0,170,74,414.87,0.9619238476953907,0.4074074074074074,-0.18735484061545749,C,1,3,2,132,6,At risk,Silver
15000.0,47,77,490.52000000000004,-0.02404809619238477,0.4444444444444444,-0.13148809369957512,C,3,3,2,332,8,Loyal customers,Gold
15002.0,115,115,1641.7599999999998,0.5210420841683366,0.9135802469135802,0.7186908054338071,C,2,4,3,243,9,Can't loose them,Gold
15004.0,147,154,1220.77,0.7775551102204409,1.3950617283950617,0.4077940204487801,C,1,4,3,143,8,Can't loose them,Gold
15005.0,15,1112,6295.37,-0.280561122244489,13.222222222222221,4.155333926586738,C,4,4,4,444,12,Champions,Platinum
15006.0,51,132,480.38000000000005,0.008016032064128256,1.123456790123457,-0.13897637940647592,C,2,4,2,242,8,Can't loose them,Gold
15007.0,159,12,156.91000000000003,0.87374749498998,-0.35802469135802467,-0.3778556474154708,C,1,1,1,111,3,Hibernating,Bronze
15009.0,12,180,1259.4299999999998,-0.3046092184368738,1.7160493827160495,0.4363440328184828,C,4,4,3,443,11,Champions,Platinum
15010.0,35,20,308.94,-0.12024048096192384,-0.25925925925925924,-0.26558305609198646,C,3,2,2,322,7,Potential loyalists,Silver
15012.0,53,122,405.04,0.02404809619238477,1.0,-0.19461419451080608,C,2,4,2,242,8,Can't loose them,Gold
15014.0,43,33,257.66999999999996,-0.056112224448897796,-0.09876543209876543,-0.30344542376386074,C,3,2,1,321,6,Potential loyalists,Silver
15016.0,172,20,170.04,0.9779559118236473,-0.25925925925925924,-0.3681592774616634,C,1,2,1,121,4,Hibernating,Bronze
15017.0,33,20,125.58000000000001,-0.13627254509018036,-0.25925925925925924,-0.40099253017653613,C,3,2,1,321,6,Potential loyalists,Silver
15018.0,38,31,496.21,-0.09619238476953908,-0.12345679012345678,-0.12728608722302034,C,3,2,2,322,7,Potential loyalists,Silver
15019.0,266,66,252.81,1.7314629258517034,0.30864197530864196,-0.30703448377722736,C,1,3,1,131,5,At risk,Bronze
15021.0,8,444,1871.77,-0.3366733466933868,4.9753086419753085,0.8885508247083889,C,4,4,4,444,12,Champions,Platinum
15022.0,11,121,852.39,-0.312625250501002,0.9876543209876543,0.13574917935330444,C,4,4,3,443,11,Champions,Platinum
15023.0,3,553,6720.41,-0.37675350701402804,6.320987654320987,4.469221594916237,C,4,4,4,444,12,Champions,Platinum
15024.0,9,152,1636.4299999999998,-0.3286573146292585,1.3703703703703705,0.7147546552545389,C,4,4,3,443,11,Champions,Platinum
15025.0,33,67,361.96,-0.13627254509018036,0.32098765432098764,-0.22642833141941432,C,3,3,2,332,8,Loyal customers,Gold
15026.0,80,61,469.0,0.24048096192384769,0.24691358024691357,-0.14738039235958555,C,2,3,2,232,7,At risk,Silver
15027.0,30,35,1066.15,-0.16032064128256512,-0.07407407407407407,0.293608740764263,C,3,2,3,323,8,Potential loyalists,Gold
15028.0,8,48,627.1300000000001,-0.3366733466933868,0.08641975308641975,-0.030603013776525672,C,4,3,2,432,9,Champions,Gold
15030.0,71,7,518.28,0.1683366733466934,-0.41975308641975306,-0.11098761921993347,C,2,1,2,212,5,Hibernating,Bronze
15031.0,4,110,653.19,-0.3687374749498998,0.8518518518518519,-0.011357971811847672,C,4,4,2,442,10,Champions,Gold
15032.0,256,52,4959.1,1.651302605210421,0.13580246913580246,3.1685122755452833,C,1,3,4,134,8,At risk,Gold
15033.0,4,501,2557.18,-0.3687374749498998,5.679012345679013,1.3947190600502912,C,4,4,4,444,12,Champions,Platinum
15034.0,15,390,4274.16,-0.280561122244489,4.308641975308642,2.662691130369282,C,4,4,4,444,12,Champions,Platinum
15035.0,89,27,252.73000000000002,0.312625250501002,-0.1728395061728395,-0.3070935629544021,C,2,2,1,221,5,Hibernating,Bronze
15036.0,72,119,429.56,0.17635270541082165,0.9629629629629629,-0.1765064267067422,C,2,4,2,242,8,Can't loose them,Gold
15038.0,58,125,685.74,0.06412825651302605,1.037037037037037,0.012679868401132732,C,2,4,3,243,9,Can't loose them,Gold
15039.0,9,1477,19766.59,-0.3286573146292585,17.728395061728396,14.103691340838854,C,4,4,4,444,12,Champions,Platinum
15041.0,170,66,179.92999999999998,0.9619238476953907,0.30864197530864196,-0.3608556141834337,C,1,3,1,131,5,At risk,Bronze
15042.0,199,5,135.93,1.1943887775551103,-0.4444444444444444,-0.3933491616295515,C,1,1,1,111,3,Hibernating,Bronze
15043.0,31,3,537.0,-0.1523046092184369,-0.4691358024691358,-0.09716309176103964,C,3,1,2,312,6,Promising,Silver
15044.0,19,444,7634.7300000000005,-0.24849699398797595,4.9753086419753085,5.1444375108465685,C,3,4,4,344,11,Loyal customers,Platinum
15045.0,151,12,735.6600000000001,0.8096192384769539,-0.35802469135802467,0.04954527495818297,C,1,1,3,113,5,Hibernating,Bronze
15046.0,9,201,5090.42,-0.3286573146292585,1.9753086419753085,3.2654907448776513,C,4,4,4,444,12,Champions,Platinum
15047.0,269,22,343.61999999999995,1.7555110220440882,-0.2345679012345679,-0.23997223278672805,C,1,2,2,122,5,Hibernating,Bronze
15048.0,65,94,381.0,0.12024048096192384,0.654320987654321,-0.21236748725182145,C,2,3,2,232,7,At risk,Silver
15049.0,273,3,121.17000000000002,1.7875751503006012,-0.4691358024691358,-0.40424926981829473,C,1,1,1,111,3,Hibernating,Bronze
15050.0,25,76,1737.69,-0.20040080160320642,0.43209876543209874,0.7895341237634913,C,3,3,4,334,10,Loyal customers,Gold
15051.0,23,142,1383.3600000000001,-0.21643286573146292,1.2469135802469136,0.5278650631593329,C,3,4,3,343,10,Loyal customers,Gold
15052.0,319,28,207.73000000000002,2.156312625250501,-0.16049382716049382,-0.3403256001152046,C,1,2,1,121,4,Hibernating,Bronze
15053.0,4,69,693.9499999999999,-0.3687374749498998,0.345679012345679,0.01874286895869241,C,4,3,3,433,10,Champions,Gold
15054.0,12,114,302.1,-0.3046092184368738,0.9012345679012346,-0.2706343257404284,C,4,4,1,441,9,Champions,Gold
15057.0,275,25,1489.5,1.8036072144288577,-0.19753086419753085,0.6062483614759455,C,1,2,3,123,6,Hibernating,Silver
15058.0,25,266,2102.54,-0.20040080160320642,2.7777777777777777,1.0589720961661306,C,3,4,4,344,11,Loyal customers,Platinum
15059.0,40,237,1337.7199999999998,-0.08016032064128256,2.419753086419753,0.49416039258113215,C,3,4,3,343,10,Loyal customers,Gold
15060.0,8,115,294.25000000000006,-0.3366733466933868,0.9135802469135802,-0.2764314700007017,C,4,4,1,441,9,Champions,Gold
15061.0,3,403,54534.14,-0.37675350701402804,4.469135802469136,39.7791694206179,B,4,4,4,444,12,Champions,Platinum
15062.0,71,57,987.86,0.1683366733466934,0.19753086419753085,0.23579238100161354,C,2,3,3,233,8,At risk,Gold
15063.0,213,5,370.79999999999995,1.3066132264529058,-0.4444444444444444,-0.21990008234160338,C,1,1,2,112,4,Hibernating,Bronze
15065.0,37,155,3158.13,-0.10420841683366733,1.4074074074074074,1.838514454089941,C,3,4,4,344,11,Loyal customers,Platinum
15066.0,53,42,893.59,0.02404809619238477,0.012345679012345678,0.16617495559830583,C,2,3,3,233,8,At risk,Gold
15067.0,78,82,1744.76,0.22444889779559118,0.5061728395061729,0.7947552460463106,C,2,3,4,234,9,At risk,Gold
15068.0,46,104,553.36,-0.03206412825651302,0.7777777777777778,-0.08508140002880123,C,3,4,2,342,9,Loyal customers,Gold
15069.0,179,70,1109.5300000000002,1.034068136272545,0.35802469135802467,0.32564442458727666,C,1,3,3,133,7,At risk,Silver
15070.0,372,1,106.2,2.5811623246492985,-0.49382716049382713,-0.4153044608471217,C,1,1,1,111,3,Hibernating,Bronze
15071.0,93,26,982.07,0.34468937875751504,-0.18518518518518517,0.2315165255535903,C,2,2,3,223,7,Hibernating,Silver
15073.0,9,54,1043.4099999999999,-0.3286573146292585,0.16049382716049382,0.2768154846523373,C,4,3,3,433,10,Champions,Gold
15074.0,105,41,735.6700000000001,0.4408817635270541,0.0,0.049552659855329806,C,2,2,3,223,7,Hibernating,Silver
15075.0,77,27,773.03,0.21643286573146292,-0.1728395061728395,0.07714263559594262,C,2,2,3,223,7,Hibernating,Silver
15076.0,172,49,880.8499999999999,0.9779559118236473,0.09876543209876543,0.15676659663322523,C,1,3,3,133,7,At risk,Silver
15078.0,7,440,9743.11,-0.34468937875751504,4.925925925925926,6.701454455493073,C,4,4,4,444,12,Champions,Platinum
15079.0,212,47,895.61,1.2985971943887775,0.07407407407407407,0.16766670482196852,C,1,3,3,133,7,At risk,Silver
15081.0,22,33,504.79999999999995,-0.22444889779559118,-0.09876543209876543,-0.12094246057388053,C,3,2,2,322,7,Potential loyalists,Silver
15083.0,256,5,88.19999999999999,1.651302605210421,-0.4444444444444444,-0.4285972757114427,C,1,1,1,111,3,Hibernating,Bronze
15087.0,281,15,306.94,1.8517034068136273,-0.32098765432098764,-0.26706003552135543,C,1,1,2,112,4,Hibernating,Bronze
15088.0,21,57,1160.0699999999997,-0.23246492985971945,0.19753086419753085,0.36296769476743085,C,3,3,3,333,9,Loyal customers,Gold
15089.0,10,145,2420.84,-0.32064128256513025,1.2839506172839505,1.2940333723502069,C,4,4,4,444,12,Champions,Platinum
15090.0,308,23,381.32,2.06813627254509,-0.2222222222222222,-0.21213117054312242,C,1,2,2,122,5,Hibernating,Bronze
15091.0,67,30,480.71,0.13627254509018036,-0.13580246913580246,-0.1387326778006301,C,2,2,2,222,6,Hibernating,Silver
15092.0,215,26,457.80999999999995,1.3226452905811623,-0.18518518518518517,-0.15564409226690515,C,1,2,2,122,5,Hibernating,Bronze
15093.0,18,108,4597.0199999999995,-0.2565130260521042,0.8271604938271605,2.901119919652319,C,3,4,4,344,11,Loyal customers,Platinum
15095.0,103,47,1370.6,0.4248496993987976,0.07407407407407407,0.5184419343999586,C,2,3,3,233,8,At risk,Gold
15096.0,42,11,219.39,-0.06412825651302605,-0.37037037037037035,-0.33171481004198333,C,3,1,1,311,5,Promising,Bronze
15097.0,4,25,248.07999999999998,-0.3687374749498998,-0.19753086419753085,-0.3105275401276851,C,4,2,1,421,7,Potential loyalists,Silver
15098.0,182,3,39916.5,1.0581162324649298,-0.4691358024691358,28.984192627657183,C,1,1,4,114,6,Hibernating,Silver
15099.0,84,23,410.48,0.2725450901803607,-0.2222222222222222,-0.19059681046292243,C,2,2,2,222,6,Hibernating,Silver
15100.0,333,3,876.0,2.2685370741482966,-0.4691358024691358,0.15318492151700547,C,1,1,3,113,5,Hibernating,Bronze
15101.0,8,8,317.53,-0.3366733466933868,-0.4074074074074074,-0.2592394294428466,C,4,1,2,412,7,New customers,Silver
15103.0,31,35,703.3599999999999,-0.1523046092184369,-0.07407407407407407,0.02569205717387352,C,3,2,3,323,8,Potential loyalists,Gold
15104.0,196,67,993.5400000000001,1.1703406813627255,0.32098765432098764,0.23998700258102154,C,1,3,3,133,7,At risk,Silver
15105.0,18,101,2298.9300000000003,-0.2565130260521042,0.7407407407407407,1.2040040912330197,C,3,4,4,344,11,Loyal customers,Platinum
15106.0,17,100,1422.52,-0.26452905811623245,0.7283950617283951,0.5567843203863778,C,4,4,3,443,11,Champions,Platinum
15107.0,311,16,319.5,2.092184368737475,-0.30864197530864196,-0.25778460470491815,C,1,1,2,112,4,Hibernating,Bronze
15108.0,141,60,1300.25,0.7294589178356713,0.2345679012345679,0.4664891829719041,C,2,3,3,233,8,At risk,Gold
15109.0,245,28,484.9500000000001,1.56312625250501,-0.16049382716049382,-0.13560148141036774,C,1,2,2,122,5,Hibernating,Bronze
15110.0,23,35,996.1,-0.21643286573146292,-0.07407407407407407,0.2418775362506138,C,3,2,3,323,8,Potential loyalists,Gold
15111.0,29,84,1567.4799999999998,-0.1683366733466934,0.5308641975308642,0.6638357894270426,C,3,3,3,333,9,Loyal customers,Gold
15113.0,9,97,3509.4299999999994,-0.3286573146292585,0.691358024691358,2.097945890858605,C,4,3,4,434,11,Champions,Platinum
15114.0,30,197,2760.5599999999995,-0.16032064128256512,1.9259259259259258,1.5449130982228243,C,3,4,4,344,11,Loyal customers,Platinum
15115.0,18,21,340.11,-0.2565130260521042,-0.24691358024691357,-0.2425643316852706,C,3,2,2,322,7,Potential loyalists,Silver
15116.0,17,45,1352.75,-0.26452905811623245,0.04938271604938271,0.5052598929928404,C,4,3,3,433,10,Champions,Gold
15117.0,14,79,1551.7800000000002,-0.28857715430861725,0.4691358024691358,0.6522415009064962,C,4,3,3,433,10,Champions,Gold
15118.0,134,1,244.8,0.6733466933867736,-0.49382716049382713,-0.31294978639185017,C,2,1,1,211,4,Hibernating,Bronze
15119.0,245,14,266.4,1.56312625250501,-0.3333333333333333,-0.296998408554665,C,1,1,1,111,3,Hibernating,Bronze
15120.0,133,21,358.8199999999999,0.6653306613226453,-0.24691358024691357,-0.22874718912352374,C,2,2,2,222,6,Hibernating,Silver
15121.0,50,28,457.72,0.0,-0.16049382716049382,-0.15571055634122669,C,3,2,2,322,7,Potential loyalists,Silver
15122.0,114,82,1633.7799999999997,0.5130260521042084,0.5061728395061729,0.7127976575106248,C,2,3,3,233,8,At risk,Gold
15123.0,7,106,2199.3100000000004,-0.34468937875751504,0.8024691358024691,1.13043574585615,C,4,4,4,444,12,Champions,Platinum
15124.0,22,15,184.19000000000003,-0.22444889779559118,-0.32098765432098764,-0.3577096479988776,C,3,1,1,311,5,Promising,Bronze
15125.0,25,127,11528.480000000001,-0.20040080160320642,1.0617283950617284,8.019931837399337,C,3,4,4,344,11,Loyal customers,Platinum
15127.0,65,16,406.53000000000003,0.12024048096192384,-0.30864197530864196,-0.19351384483592618,C,2,1,2,212,5,Hibernating,Bronze
15128.0,60,102,1471.0,0.08016032064128256,0.7530864197530864,0.5925863017542823,C,2,4,3,243,9,Can't loose them,Gold
15129.0,50,84,3447.4,0.0,0.5308641975308642,2.0521373738567257,C,3,3,4,334,10,Loyal customers,Gold
15130.0,169,22,330.11000000000007,0.9539078156312625,-0.2345679012345679,-0.24994922883211554,C,1,2,2,122,5,Hibernating,Bronze
15132.0,18,52,977.93,-0.2565130260521042,0.13580246913580246,0.2284591781347964,C,3,3,3,333,9,Loyal customers,Gold
15133.0,127,29,982.4199999999998,0.6172344689378757,-0.14814814814814814,0.23177499695372972,C,2,2,3,223,7,Hibernating,Silver
15134.0,14,73,1387.99,-0.28857715430861725,0.3950617283950617,0.5312842705383221,C,4,3,3,433,10,Champions,Gold
15135.0,239,9,139.04999999999998,1.5150300601202404,-0.3950617283950617,-0.39104507371973596,C,1,1,1,111,3,Hibernating,Bronze
15136.0,2,68,1286.7000000000003,-0.3847695390781563,0.3333333333333333,0.45648264733792937,C,4,3,3,433,10,Champions,Gold
15139.0,239,13,178.96,1.5150300601202404,-0.345679012345679,-0.36157194920667757,C,1,1,1,111,3,Hibernating,Bronze
15140.0,52,80,2354.25,0.01603206412825651,0.48148148148148145,1.2448573422493658,C,2,3,4,234,9,At risk,Gold
15142.0,46,26,498.74000000000007,-0.03206412825651302,-0.18518518518518517,-0.1254177082448685,C,3,2,2,322,7,Potential loyalists,Silver
15143.0,225,14,259.45,1.402805611222445,-0.3333333333333333,-0.3021309120717223,C,1,1,1,111,3,Hibernating,Bronze
15144.0,8,217,6580.4400000000005,-0.3366733466933868,2.1728395061728394,4.365855189551849,C,4,4,4,444,12,Champions,Platinum
15145.0,4,67,1194.7300000000002,-0.3687374749498998,0.32098765432098764,0.38856374827839596,C,4,3,3,433,10,Champions,Gold
15146.0,164,91,1327.16,0.9138276553106213,0.6172839506172839,0.48636194119406406,C,1,3,3,133,7,At risk,Silver
15147.0,240,28,623.5,1.5230460921843687,-0.16049382716049382,-0.03328373144083049,C,1,2,2,122,5,Hibernating,Bronze
15148.0,10,20,301.29,-0.32064128256513025,-0.25925925925925924,-0.27123250240932284,C,4,2,1,421,7,Potential loyalists,Silver
15149.0,133,23,520.8,0.6653306613226453,-0.2222222222222222,-0.10912662513892855,C,2,2,2,222,6,Hibernating,Silver
15150.0,17,341,5291.33,-0.26452905811623245,3.7037037037037037,3.413860713454914,C,4,4,4,444,12,Champions,Platinum
15152.0,9,271,4745.6900000000005,-0.3286573146292585,2.8395061728395063,3.0109111855344644,C,4,4,4,444,12,Champions,Platinum
15153.0,31,22,329.25,-0.1523046092184369,-0.2345679012345679,-0.2505843299867443,C,3,2,2,322,7,Potential loyalists,Silver
15154.0,75,71,254.27999999999997,0.20040080160320642,0.37037037037037035,-0.30594890389664114,C,2,3,1,231,6,At risk,Silver
15156.0,1,55,961.4899999999999,-0.3927855711422846,0.1728395061728395,0.2163184072253832,C,4,3,3,433,10,Champions,Gold
15157.0,3,125,1936.0700000000004,-0.37675350701402804,1.037037037037037,0.9360357133626025,C,4,4,4,444,12,Champions,Platinum
15158.0,45,7,401.4000000000001,-0.04008016032064128,-0.41975308641975306,-0.1973022970722576,C,3,1,2,312,6,Promising,Silver
15159.0,1,710,18641.010000000002,-0.3927855711422846,8.25925925925926,13.272462087784277,C,4,4,4,444,12,Champions,Platinum
15160.0,357,4,158.16000000000003,2.4609218436873745,-0.4567901234567901,-0.3769325352721152,C,1,1,1,111,3,Hibernating,Bronze
15163.0,18,29,304.4699999999999,-0.2565130260521042,-0.14814814814814814,-0.2688841051166262,C,3,2,1,321,6,Potential loyalists,Silver
15164.0,68,101,824.58,0.14428857715430862,0.7407407407407407,0.11521178038792858,C,2,4,3,243,9,Can't loose them,Gold
15165.0,373,27,487.75,2.5891783567134268,-0.1728395061728395,-0.1335337102092512,C,1,2,2,122,5,Hibernating,Bronze
15167.0,320,39,158.79999999999998,2.164328657314629,-0.024691358024691357,-0.3764599018547171,C,1,2,1,121,4,Hibernating,Bronze
15168.0,25,5,106.56,-0.20040080160320642,-0.4444444444444444,-0.4150386045498354,C,3,1,1,311,5,Promising,Bronze
15171.0,331,5,1289.5,2.25250501002004,-0.4444444444444444,0.45855041853904577,C,1,1,3,113,5,Hibernating,Bronze
15172.0,8,110,1624.05,-0.3366733466933868,0.8518518518518519,0.7056121525867448,C,4,4,3,443,11,Champions,Platinum
15174.0,322,11,135.75,2.1803607214428857,-0.37037037037037035,-0.3934820897781948,C,1,1,1,111,3,Hibernating,Bronze
15175.0,71,23,224.14000000000004,0.1683366733466934,-0.2222222222222222,-0.3282069838972319,C,2,2,1,221,5,Hibernating,Bronze
15178.0,260,3,40.5,1.6833667334669338,-0.4691358024691358,-0.4638232351018933,C,1,1,1,111,3,Hibernating,Bronze
15179.0,18,93,2206.9500000000003,-0.2565130260521042,0.6419753086419753,1.1360778072763393,C,3,3,4,334,10,Loyal customers,Gold
15180.0,367,6,87.5,2.541082164328657,-0.43209876543209874,-0.4291142185117219,C,1,1,1,111,3,Hibernating,Bronze
15181.0,66,16,689.48,0.1282565130260521,-0.30864197530864196,0.015441819934052763,C,2,1,3,213,6,Hibernating,Silver
15182.0,154,29,622.8499999999998,0.8336673346693386,-0.14814814814814814,-0.033763749755375556,C,1,2,2,122,5,Hibernating,Bronze
15184.0,29,62,402.2,-0.1683366733466934,0.25925925925925924,-0.1967115053005101,C,3,3,2,332,8,Loyal customers,Gold
15185.0,70,21,310.62,0.16032064128256512,-0.24691358024691357,-0.2643423933713165,C,2,2,2,222,6,Hibernating,Silver
15186.0,14,19,411.41,-0.28857715430861725,-0.2716049382716049,-0.18991001502826582,C,4,2,2,422,8,Potential loyalists,Gold
15187.0,1,91,4777.180000000001,-0.3927855711422846,0.6172839506172839,3.0341662266498792,C,4,3,4,434,11,Champions,Platinum
15189.0,1,212,16225.390000000003,-0.3927855711422846,2.111111111111111,11.488551563198108,C,4,4,4,444,12,Champions,Platinum
15192.0,119,51,1044.3200000000002,0.5531062124248497,0.12345679012345678,0.27748751029270047,C,2,3,3,233,8,At risk,Gold
15193.0,60,19,499.31999999999994,0.08016032064128256,-0.2716049382716049,-0.12498938421035159,C,2,2,2,222,6,Hibernating,Silver
15194.0,3,310,7616.530000000001,-0.37675350701402804,3.3209876543209877,5.130996998039311,C,4,4,4,444,12,Champions,Platinum
15195.0,2,1,3861.0,-0.3847695390781563,-0.49382716049382713,2.3575767198502344,C,4,1,4,414,9,New customers,Gold
15197.0,10,32,1079.6100000000001,-0.32064128256513025,-0.1111111111111111,0.3035488123239164,C,4,2,3,423,9,Potential loyalists,Gold
15198.0,92,10,193.64,0.3366733466933868,-0.38271604938271603,-0.35073092019510915,C,2,1,1,211,4,Hibernating,Bronze
15199.0,59,13,1268.6999999999998,0.07214428857715431,-0.345679012345679,0.44318983247360805,C,2,1,3,213,6,Hibernating,Silver
15201.0,87,69,1236.54,0.2965931863727455,0.345679012345679,0.41944000324935465,C,2,3,3,233,8,At risk,Gold
15203.0,25,142,1827.8,-0.20040080160320642,1.2469135802469136,0.8560794319537115,C,3,4,4,344,11,Loyal customers,Platinum
15204.0,357,9,316.58,2.4609218436873745,-0.3950617283950617,-0.2599409946717969,C,1,1,2,112,4,Hibernating,Bronze
15205.0,85,37,653.24,0.280561122244489,-0.04938271604938271,-0.01132104732611348,C,2,2,2,222,6,Hibernating,Silver
15206.0,10,9,420.3,-0.32064128256513025,-0.3950617283950617,-0.18334484146472063,C,4,1,2,412,7,New customers,Silver
15208.0,1,42,870.12,-0.3927855711422846,0.012345679012345678,0.14884260199466062,C,4,3,3,433,10,Champions,Gold
15210.0,225,20,331.18,1.402805611222445,-0.25925925925925924,-0.24915904483740317,C,1,2,2,122,5,Hibernating,Bronze
15211.0,60,52,894.41,0.08016032064128256,0.13580246913580246,0.16678051716434708,C,2,3,3,233,8,At risk,Gold
15212.0,241,5,101.79999999999998,1.531062124248497,-0.4444444444444444,-0.41855381559173355,C,1,1,1,111,3,Hibernating,Bronze
15213.0,318,24,328.35,2.1482965931863727,-0.20987654320987653,-0.25124897072996033,C,1,2,2,122,5,Hibernating,Bronze
15214.0,1,110,1661.44,-0.3927855711422846,0.8518518518518519,0.7332242830187983,C,4,4,4,444,12,Champions,Platinum
15215.0,46,35,734.9399999999999,-0.03206412825651302,-0.07407407407407407,0.04901356236361003,C,3,2,3,323,8,Potential loyalists,Gold
15216.0,87,2,96.6,0.2965931863727455,-0.48148148148148145,-0.42239396210809294,C,2,1,1,211,4,Hibernating,Bronze
15218.0,10,166,5756.89,-0.32064128256513025,1.5432098765432098,3.757671985023429,C,4,4,4,444,12,Champions,Platinum
15219.0,176,9,305.75,1.0100200400801602,-0.3950617283950617,-0.26793883828183,C,1,1,1,111,3,Hibernating,Bronze
15220.0,51,117,1778.9599999999996,0.008016032064128256,0.9382716049382716,0.8200115942885202,C,2,4,4,244,10,Can't loose them,Gold
15221.0,366,5,403.25,2.533066132264529,-0.4444444444444444,-0.19593609110009136,C,1,1,2,112,4,Hibernating,Bronze
15222.0,318,5,585.0,2.1482965931863727,-0.4444444444444444,-0.06171558545618369,C,1,1,2,112,4,Hibernating,Bronze
15223.0,225,20,755.75,1.402805611222445,-0.25925925925925924,0.06438153332619449,C,1,2,3,123,6,Hibernating,Silver
15224.0,358,14,322.0799999999999,2.468937875751503,-0.3333333333333333,-0.2558793012410322,C,1,1,2,112,4,Hibernating,Bronze
15225.0,234,23,409.4000000000001,1.4749498997995991,-0.2222222222222222,-0.19139437935478162,C,1,2,2,122,5,Hibernating,Bronze
15226.0,310,8,154.41,2.0841683366733466,-0.4074074074074074,-0.37970187170218206,C,1,1,1,111,3,Hibernating,Bronze
15227.0,36,58,1219.4,-0.11222444889779559,0.20987654320987653,0.40678228953966244,C,3,3,3,333,9,Loyal customers,Gold
15228.0,66,125,3386.71,0.1282565130260521,1.037037037037037,2.0073184330725238,C,2,4,4,244,10,Can't loose them,Gold
15230.0,239,23,429.6,1.5150300601202404,-0.2222222222222222,-0.1764768871181548,C,1,2,2,122,5,Hibernating,Bronze
15232.0,113,31,612.0600000000001,0.5050100200400801,-0.12345679012345678,-0.041732053776821106,C,2,2,2,222,6,Hibernating,Silver
15234.0,276,14,197.00000000000006,1.811623246492986,-0.3333333333333333,-0.3482495947537692,C,1,1,1,111,3,Hibernating,Bronze
15235.0,217,143,2247.51,1.3386773547094188,1.2592592592592593,1.1660309501039428,C,1,4,4,144,9,Can't loose them,Gold
15236.0,298,15,321.04999999999995,1.9879759519038076,-0.32098765432098764,-0.2566399456471572,C,1,1,2,112,4,Hibernating,Bronze
15237.0,1,99,1412.3200000000002,-0.3927855711422846,0.7160493827160493,0.549251725296596,C,4,4,3,443,11,Champions,Platinum
15238.0,29,50,1071.99,-0.1683366733466934,0.1111111111111111,0.2979215206980204,C,3,3,3,333,9,Loyal customers,Gold
15239.0,10,49,780.59,-0.32064128256513025,0.09876543209876543,0.08272561783895746,C,4,3,3,433,10,Champions,Gold
15240.0,44,78,1706.57,-0.04809619238476954,0.4567901234567901,0.7665523238425096,C,3,3,4,334,10,Loyal customers,Gold
15241.0,66,110,1756.44,0.1282565130260521,0.8518518518518519,0.8033808059138257,C,2,4,4,244,10,Can't loose them,Gold
15243.0,74,22,316.68,0.19238476953907815,-0.2345679012345679,-0.25986714570032843,C,2,2,2,222,6,Hibernating,Silver
15244.0,65,34,631.5699999999999,0.12024048096192384,-0.08641975308641975,-0.027324119443326626,C,2,2,2,222,6,Hibernating,Silver
